time,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w
1743855946.647111,-0.3934429926307583,0.0,0.0,0.0,0.0,1.0,0.7845983974539495,1.049935200023669,-0.001003888801041599,-1.495434977499754e-05,0.003871560141208244,0.0012003507413790016,0.9999917849445255
1743855946.672221,-0.3934429926307583,0.0,0.0,0.0,0.0,1.0,0.7983898718387912,1.0498207020422374,-0.0010032407501873973,2.9530701158038846e-05,0.0038666723693355047,-0.00992437237781725,0.9999432757939983
1743855946.6876848,-0.4,0.0,0.0,0.0,0.0,1.0,0.7983898718387912,1.0498207020422374,-0.0010032407501873973,2.9530701158038846e-05,0.0038666723693355047,-0.00992437237781725,0.9999432757939983
1743855946.7062144,-0.4,0.0,0.0,0.0,0.0,1.0,0.8112259054517293,1.049437419585499,-0.0010035030643977608,7.151283082318332e-05,0.003870739282105695,-0.020645382572966848,0.9997793658811633
1743855946.7177486,-0.4,0.0,0.0,0.0,0.0,1.0,0.8112259054517293,1.049437419585499,-0.0010035030643977608,7.151283082318332e-05,0.003870739282105695,-0.020645382572966848,0.9997793658811633
1743855946.7354186,-0.4,0.0,0.0,0.0,0.0,1.0,0.8230537240722752,1.0488288708074531,-0.0010030953592761287,0.00011395861011122383,0.003867044338200446,-0.031514831660050875,0.9994957970731844
1743855946.7504914,-0.4,0.0,0.0,0.0,0.0,1.0,0.8230537240722752,1.0488288708074531,-0.0010030953592761287,0.00011395861011122383,0.003867044338200446,-0.031514831660050875,0.9994957970731844
1743855946.7695184,-0.4,0.0,0.0,0.0,0.0,1.0,0.8343159414099733,1.0479972830903568,-0.001002764499696624,0.0001584969666913281,0.0038622386908440825,-0.0430925910892821,0.9990636048741934
1743855946.7816875,-0.4,0.0,0.0,0.0,0.0,1.0,0.8343159414099733,1.0479972830903568,-0.001002764499696624,0.0001584969666913281,0.0038622386908440825,-0.0430925910892821,0.9990636048741934
1743855946.8059368,-0.4,0.0,0.0,0.0,0.0,1.0,0.8445465536805752,1.0469993731881073,-0.001002435530619357,0.0002055999724489078,0.003856888423836821,-0.05522332450789742,0.9984665575624618
1743855946.8179548,-0.4,0.0,0.0,0.0,0.0,1.0,0.8445465536805752,1.0469993731881073,-0.001002435530619357,0.0002055999724489078,0.003856888423836821,-0.05522332450789742,0.9984665575624618
1743855946.8353267,-0.4,0.0,0.0,0.0,0.0,1.0,0.854290241943426,1.045802157637878,-0.0010029949556795356,0.0002583994923925228,0.003856139948092131,-0.06880563736364381,0.9976225978201304
1743855946.8480384,-0.4,0.0,0.0,0.0,0.0,1.0,0.854290241943426,1.045802157637878,-0.0010029949556795356,0.0002583994923925228,0.003856139948092131,-0.06880563736364381,0.9976225978201304
1743855946.8698964,-0.4,0.0,0.0,0.0,0.0,1.0,0.8639504724050947,1.0443260237755831,-0.0010032858234705032,0.00031501743584038506,0.0038551899808453353,-0.0844356520886883,0.9964214263706821
1743855946.882134,-0.4,0.0,0.0,0.0,0.0,1.0,0.8639504724050947,1.0443260237755831,-0.0010032858234705032,0.00031501743584038506,0.0038551899808453353,-0.0844356520886883,0.9964214263706821
1743855946.9032083,-0.4,0.0,0.0,0.0,0.0,1.0,0.8728833059226186,1.042668999392278,-0.0010028130614153398,0.00037298663957447314,0.0038464579544185947,-0.09985486737889814,0.9949945080767604
1743855946.9152758,-0.4,0.0,0.0,0.0,0.0,1.0,0.8728833059226186,1.042668999392278,-0.0010028130614153398,0.00037298663957447314,0.0038464579544185947,-0.09985486737889814,0.9949945080767604
1743855946.935864,-0.4,0.0,0.0,0.0,0.0,1.0,0.8812884337853252,1.0408489392569782,-0.0010022930873424506,0.0004259600224285124,0.0038369653564707786,-0.11421853240366815,0.9934481481740579
